CustomerKey,CustomerID,Country
1196,15656,United Kingdom
1197,15658,United Kingdom
1198,15660,United Kingdom
1199,15661,United Kingdom
1200,15669,United Kingdom
1201,15670,United Kingdom
1202,15671,United Kingdom
1203,15673,United Kingdom
1204,15674,United Kingdom
1205,15675,United Kingdom
1206,15676,United Kingdom
1207,15680,United Kingdom
1208,15681,United Kingdom
1209,15687,United Kingdom
1210,15689,United Kingdom
1211,15694,United Kingdom
1212,15695,United Kingdom
1213,15696,United Kingdom
1214,15703,United Kingdom
1215,15708,United Kingdom
1216,15709,United Kingdom
1217,15712,United Kingdom
1218,15713,United Kingdom
1219,15716,United Kingdom
1220,15719,United Kingdom
1221,15722,United Kingdom
1222,15723,United Kingdom
1223,15724,United Kingdom
1224,15727,United Kingdom
1225,15732,United Kingdom
1226,15733,United Kingdom
1227,15738,United Kingdom
1228,15749,United Kingdom
1229,15750,United Kingdom
1230,15752,United Kingdom
1231,15753,United Kingdom
1232,15755,United Kingdom
1233,15759,United Kingdom
1234,15764,United Kingdom
1235,15769,United Kingdom
1236,15777,United Kingdom
1237,15780,United Kingdom
1238,15781,United Kingdom
1239,15785,United Kingdom
1240,15789,United Kingdom
1241,15793,United Kingdom
1242,15796,United Kingdom
1243,15797,United Kingdom
1244,15799,United Kingdom
1245,15805,United Kingdom
1246,15806,United Kingdom
1247,15808,United Kingdom
1248,15809,United Kingdom
1249,15810,United Kingdom
1250,15811,United Kingdom
1251,15812,United Kingdom
1252,15815,United Kingdom
1253,15819,United Kingdom
1254,15820,United Kingdom
1255,15822,United Kingdom
1256,15823,United Kingdom
1257,15827,United Kingdom
1258,15831,United Kingdom
1259,15832,United Kingdom
1260,15834,United Kingdom
1261,15835,United Kingdom
1262,15838,United Kingdom
1263,15841,United Kingdom
1264,15843,United Kingdom
1265,15845,United Kingdom
1266,15847,United Kingdom
1267,15854,United Kingdom
1268,15855,United Kingdom
1269,15856,United Kingdom
1270,15858,United Kingdom
1271,15860,United Kingdom
1272,15861,United Kingdom
1273,15862,United Kingdom
1274,15864,United Kingdom
1275,15867,United Kingdom
1276,15869,United Kingdom
1277,15874,United Kingdom
1278,15880,United Kingdom
1279,15881,United Kingdom
1280,15882,United Kingdom
1281,15885,United Kingdom
1282,15889,United Kingdom
1283,15894,United Kingdom
1284,15898,United Kingdom
1285,15899,United Kingdom
1286,15903,United Kingdom
1287,15906,United Kingdom
1288,15910,United Kingdom
1289,15916,United Kingdom
1290,15918,United Kingdom
1291,15919,United Kingdom
1292,15922,United Kingdom
1293,15923,United Kingdom
1294,15932,United Kingdom
1295,15938,United Kingdom
1296,15939,United Kingdom
1297,15940,United Kingdom
1298,15944,United Kingdom
1299,15945,United Kingdom
1300,15950,United Kingdom
1301,15951,United Kingdom
1302,15953,United Kingdom
1303,15955,United Kingdom
1304,15965,United Kingdom
1305,15967,United Kingdom
1306,15970,United Kingdom
1307,15971,United Kingdom
1308,15973,United Kingdom
1309,15974,United Kingdom
1310,15980,United Kingdom
1311,15981,United Kingdom
1312,15983,United Kingdom
1313,15984,United Kingdom
1314,15987,United Kingdom
1315,15990,United Kingdom
1316,15996,United Kingdom
1317,15998,United Kingdom
1318,16003,United Kingdom
1319,16005,United Kingdom
1320,16010,United Kingdom
1321,16011,United Kingdom
1322,16013,United Kingdom
1323,16014,United Kingdom
1324,16016,United Kingdom
1325,16019,United Kingdom
1326,16022,United Kingdom
1327,16023,United Kingdom
1328,16027,United Kingdom
1329,16029,United Kingdom
1330,16030,United Kingdom
1331,16033,United Kingdom
1332,16034,United Kingdom
1333,16036,United Kingdom
1334,16037,United Kingdom
1335,16040,United Kingdom
1336,16042,United Kingdom
1337,16043,United Kingdom
1338,16045,United Kingdom
1339,16048,United Kingdom
1340,16057,United Kingdom
1341,16059,United Kingdom
1342,16062,United Kingdom
1343,16063,United Kingdom
1344,16065,United Kingdom
1345,16072,United Kingdom
1346,16073,United Kingdom
1347,16078,United Kingdom
1348,16080,United Kingdom
1349,16081,United Kingdom
1350,16083,United Kingdom
1351,16084,United Kingdom
1352,16085,United Kingdom
1353,16086,United Kingdom
1354,16092,United Kingdom
1355,16096,United Kingdom
1356,16098,United Kingdom
1357,16109,United Kingdom
1358,16110,United Kingdom
1359,16112,United Kingdom
1360,16115,United Kingdom
1361,16122,United Kingdom
1362,16124,United Kingdom
1363,16125,United Kingdom
1364,16126,United Kingdom
1365,16128,United Kingdom
1366,16133,United Kingdom
1367,16134,United Kingdom
1368,16135,United Kingdom
1369,16136,United Kingdom
1370,16140,United Kingdom
1371,16143,United Kingdom
1372,16145,United Kingdom
1373,16148,United Kingdom
1374,16150,United Kingdom
1375,16152,United Kingdom
1376,16153,United Kingdom
1377,16156,United Kingdom
1378,16159,United Kingdom
1379,16161,United Kingdom
1380,16163,United Kingdom
1381,16168,United Kingdom
1382,16182,United Kingdom
1383,16186,United Kingdom
1384,16187,United Kingdom
1385,16191,United Kingdom
1386,16202,United Kingdom
1387,16203,United Kingdom
1388,16206,United Kingdom
1389,16208,United Kingdom
1390,16210,United Kingdom
1391,16212,United Kingdom
1392,16214,United Kingdom
1393,16216,United Kingdom
1394,16217,United Kingdom
1395,16218,United Kingdom
1396,16221,United Kingdom
1397,16222,United Kingdom
1398,16225,United Kingdom
1399,16233,United Kingdom
1400,16235,United Kingdom
1401,16241,United Kingdom
1402,16242,United Kingdom
1403,16244,United Kingdom
1404,16245,United Kingdom
1405,16250,United Kingdom
1406,16253,United Kingdom
1407,16255,United Kingdom
1408,16256,United Kingdom
1409,16265,United Kingdom
1410,16270,United Kingdom
1411,16271,United Kingdom
1412,16274,United Kingdom
1413,16282,United Kingdom
1414,16293,United Kingdom
1415,16297,United Kingdom
1416,16303,United Kingdom
1417,16306,United Kingdom
1418,16308,United Kingdom
1419,16315,United Kingdom
1420,16316,United Kingdom
1421,16317,United Kingdom
1422,16321,Australia
1423,16326,United Kingdom
1424,16327,United Kingdom
1425,16332,United Kingdom
1426,16333,United Kingdom
1427,16339,United Kingdom
1428,16349,United Kingdom
1429,16350,United Kingdom
1430,16351,United Kingdom
1431,16353,United Kingdom
1432,16356,United Kingdom
1433,16359,United Kingdom
1434,16365,United Kingdom
1435,16367,United Kingdom
1436,16374,United Kingdom
1437,16377,United Kingdom
1438,16378,United Kingdom
1439,16383,United Kingdom
1440,16384,United Kingdom
1441,16385,United Kingdom
1442,16387,United Kingdom
1443,16389,United Kingdom
1444,16392,United Kingdom
1445,16393,United Kingdom
1446,16394,United Kingdom
1447,16395,United Kingdom
1448,16401,United Kingdom
1449,16402,United Kingdom
1450,16403,United Kingdom
1451,16405,United Kingdom
1452,16407,United Kingdom
1453,16409,United Kingdom
1454,16411,United Kingdom
1455,16414,United Kingdom
1456,16419,United Kingdom
1457,16422,United Kingdom
1458,16425,United Kingdom
1459,16426,United Kingdom
1460,16427,United Kingdom
1461,16431,United Kingdom
1462,16434,United Kingdom
1463,16441,United Kingdom
1464,16442,United Kingdom
1465,16444,United Kingdom
1466,16449,United Kingdom
1467,16455,United Kingdom
1468,16456,United Kingdom
1469,16458,United Kingdom
1470,16462,United Kingdom
1471,16466,United Kingdom
1472,16470,United Kingdom
1473,16471,United Kingdom
1474,16473,United Kingdom
1475,16475,United Kingdom
1476,16477,United Kingdom
1477,16493,United Kingdom
1478,16494,United Kingdom
1479,16495,United Kingdom
1480,16496,United Kingdom
1481,16497,United Kingdom
1482,16499,United Kingdom
1483,16500,United Kingdom
1484,16503,United Kingdom
1485,16509,United Kingdom
1486,16510,United Kingdom
1487,16511,United Kingdom
1488,16515,United Kingdom
1489,16517,United Kingdom
1490,16518,United Kingdom
1491,16519,United Kingdom
1492,16520,United Kingdom
1493,16523,United Kingdom
1494,16525,United Kingdom
1495,16531,United Kingdom
1496,16532,United Kingdom
1497,16539,United Kingdom
1498,16546,United Kingdom
1499,16549,United Kingdom
1500,16550,United Kingdom
1501,16551,United Kingdom
1502,16552,United Kingdom
1503,16553,United Kingdom
1504,16554,United Kingdom
1505,16556,United Kingdom
1506,16558,United Kingdom
1507,16560,United Kingdom
1508,16565,United Kingdom
1509,16566,United Kingdom
1510,16567,United Kingdom
1511,16570,United Kingdom
1512,16571,United Kingdom
1513,16572,United Kingdom
1514,16573,United Kingdom
1515,16583,United Kingdom
1516,16584,United Kingdom
1517,16592,United Kingdom
1518,16593,United Kingdom
1519,16596,United Kingdom
1520,16598,United Kingdom
1521,16600,United Kingdom
1522,16607,United Kingdom
1523,16612,United Kingdom
1524,16618,United Kingdom
1525,16619,United Kingdom
1526,16620,United Kingdom
1527,16621,United Kingdom
1528,16625,United Kingdom
1529,16626,United Kingdom
1530,16634,United Kingdom
1531,16638,United Kingdom
1532,16652,United Kingdom
1533,16654,United Kingdom
1534,16655,United Kingdom
1535,16656,United Kingdom
1536,16657,United Kingdom
1537,16658,United Kingdom
1538,16660,United Kingdom
1539,16665,United Kingdom
1540,16667,United Kingdom
1541,16668,United Kingdom
1542,16670,United Kingdom
1543,16672,United Kingdom
1544,16676,United Kingdom
1545,16678,United Kingdom
1546,16679,United Kingdom
1547,16684,United Kingdom
1548,16686,United Kingdom
1549,16692,United Kingdom
1550,16693,United Kingdom
1551,16700,United Kingdom
1552,16701,United Kingdom
1553,16705,United Kingdom
1554,16709,United Kingdom
1555,16710,United Kingdom
1556,16711,United Kingdom
1557,16712,United Kingdom
1558,16713,United Kingdom
1559,16714,United Kingdom
1560,16716,United Kingdom
1561,16717,United Kingdom
1562,16718,United Kingdom
1563,16719,United Kingdom
1564,16721,United Kingdom
1565,16722,United Kingdom
1566,16725,United Kingdom
1567,16726,United Kingdom
1568,16727,United Kingdom
1569,16728,United Kingdom
1570,16730,United Kingdom
1571,16735,United Kingdom
1572,16738,United Kingdom
1573,16743,United Kingdom
1574,16745,United Kingdom
1575,16746,United Kingdom
1576,16748,United Kingdom
1577,16752,United Kingdom
1578,16754,United Kingdom
1579,16755,United Kingdom
1580,16757,United Kingdom
1581,16765,United Kingdom
1582,16766,United Kingdom
1583,16767,United Kingdom
1584,16768,United Kingdom
1585,16769,United Kingdom
1586,16770,United Kingdom
1587,16771,United Kingdom
1588,16775,United Kingdom
1589,16777,United Kingdom
1590,16778,United Kingdom
1591,16779,United Kingdom
1592,16780,United Kingdom
1593,16781,United Kingdom
1594,16782,United Kingdom
1595,16788,United Kingdom
1596,16791,United Kingdom
1597,16792,United Kingdom
1598,16795,United Kingdom
1599,16801,United Kingdom
1600,16804,United Kingdom
1601,16805,United Kingdom
1602,16807,United Kingdom
1603,16808,United Kingdom
1604,16809,United Kingdom
1605,16812,United Kingdom
1606,16814,United Kingdom
1607,16816,United Kingdom
1608,16817,United Kingdom
1609,16833,United Kingdom
1610,16835,United Kingdom
1611,16838,United Kingdom
1612,16839,United Kingdom
1613,16841,United Kingdom
1614,16842,United Kingdom
1615,16843,United Kingdom
1616,16850,United Kingdom
1617,16858,United Kingdom
1618,16859,United Kingdom
1619,16863,United Kingdom
1620,16871,United Kingdom
1621,16873,United Kingdom
1622,16875,United Kingdom
1623,16882,United Kingdom
1624,16883,United Kingdom
1625,16885,United Kingdom
1626,16889,United Kingdom
1627,16891,United Kingdom
1628,16893,United Kingdom
1629,16897,United Kingdom
1630,16898,United Kingdom
1631,16899,United Kingdom
1632,16904,United Kingdom
1633,16905,United Kingdom
1634,16907,United Kingdom
1635,16912,United Kingdom
1636,16913,United Kingdom
1637,16915,United Kingdom
1638,16916,United Kingdom
1639,16917,United Kingdom
1640,16918,United Kingdom
1641,16919,United Kingdom
1642,16923,United Kingdom
1643,16926,United Kingdom
1644,16927,United Kingdom
1645,16928,United Kingdom
1646,16931,United Kingdom
1647,16938,United Kingdom
1648,16940,United Kingdom
1649,16943,United Kingdom
1650,16945,United Kingdom
1651,16948,United Kingdom
1652,16949,United Kingdom
1653,16950,United Kingdom
1654,16951,United Kingdom
1655,16954,United Kingdom
1656,16955,United Kingdom
1657,16957,United Kingdom
1658,16976,United Kingdom
1659,16979,United Kingdom
1660,16980,United Kingdom
1661,16983,United Kingdom
1662,16985,United Kingdom
1663,16992,United Kingdom
1664,16996,United Kingdom
1665,16997,United Kingdom
1666,16998,United Kingdom
1667,17001,United Kingdom
1668,17002,United Kingdom
1669,17007,United Kingdom
1670,17017,United Kingdom
1671,17018,United Kingdom
1672,17019,United Kingdom
1673,17025,United Kingdom
1674,17026,United Kingdom
1675,17027,United Kingdom
1676,17033,United Kingdom
1677,17034,United Kingdom
1678,17035,United Kingdom
1679,17041,United Kingdom
1680,17043,United Kingdom
1681,17048,United Kingdom
1682,17049,United Kingdom
1683,17050,United Kingdom
1684,17059,United Kingdom
1685,17060,United Kingdom
1686,17062,United Kingdom
1687,17063,United Kingdom
1688,17064,United Kingdom
1689,17068,United Kingdom
1690,17069,United Kingdom
1691,17071,United Kingdom
1692,17075,United Kingdom
1693,17076,United Kingdom
1694,17080,United Kingdom
1695,17082,United Kingdom
1696,17083,United Kingdom
1697,17085,United Kingdom
1698,17090,United Kingdom
1699,17091,United Kingdom
1700,17092,United Kingdom
1701,17094,United Kingdom
1702,17095,United Kingdom
1703,17096,United Kingdom
1704,17097,Spain
1705,17102,United Kingdom
1706,17105,United Kingdom
1707,17107,United Kingdom
1708,17114,United Kingdom
1709,17117,United Kingdom
1710,17118,United Kingdom
1711,17126,United Kingdom
1712,17128,United Kingdom
1713,17133,United Kingdom
1714,17134,United Kingdom
1715,17135,United Kingdom
1716,17138,United Kingdom
1717,17139,United Kingdom
1718,17146,United Kingdom
1719,17147,United Kingdom
1720,17152,United Kingdom
1721,17158,United Kingdom
1722,17162,United Kingdom
1723,17164,United Kingdom
1724,17165,United Kingdom
1725,17171,United Kingdom
1726,17175,United Kingdom
1727,17179,United Kingdom
1728,17180,United Kingdom
1729,17181,United Kingdom
1730,17188,United Kingdom
1731,17189,United Kingdom
1732,17191,United Kingdom
1733,17194,United Kingdom
1734,17198,United Kingdom
1735,17204,United Kingdom
1736,17211,United Kingdom
1737,17213,United Kingdom
1738,17214,United Kingdom
1739,17218,United Kingdom
1740,17220,United Kingdom
1741,17223,United Kingdom
1742,17226,United Kingdom
1743,17227,United Kingdom
1744,17228,United Kingdom
1745,17230,United Kingdom
1746,17231,United Kingdom
1747,17235,United Kingdom
1748,17236,United Kingdom
1749,17238,United Kingdom
1750,17239,United Kingdom
1751,17243,United Kingdom
1752,17250,United Kingdom
1753,17251,United Kingdom
1754,17255,United Kingdom
1755,17256,United Kingdom
1756,17259,United Kingdom
1757,17262,United Kingdom
1758,17272,United Kingdom
1759,17277,United Kingdom
1760,17282,United Kingdom
1761,17284,United Kingdom
1762,17287,United Kingdom
1763,17288,United Kingdom
1764,17291,United Kingdom
1765,17293,United Kingdom
1766,17302,United Kingdom
1767,17303,United Kingdom
1768,17306,United Kingdom
1769,17311,United Kingdom
1770,17314,United Kingdom
1771,17315,United Kingdom
1772,17320,United Kingdom
1773,17323,United Kingdom
1774,17324,United Kingdom
1775,17325,United Kingdom
1776,17329,United Kingdom
1777,17334,United Kingdom
1778,17337,United Kingdom
1779,17338,United Kingdom
1780,17339,United Kingdom
1781,17340,United Kingdom
1782,17341,United Kingdom
1783,17343,United Kingdom
1784,17346,United Kingdom
1785,17348,United Kingdom
1786,17351,United Kingdom
1787,17356,United Kingdom
1788,17358,United Kingdom
1789,17361,United Kingdom
1790,17362,United Kingdom
1791,17364,United Kingdom
1792,17365,United Kingdom
1793,17368,United Kingdom
1794,17371,United Kingdom
1795,17372,United Kingdom
1796,17373,United Kingdom
1797,17374,United Kingdom
1798,17375,United Kingdom
1799,17376,United Kingdom
1800,17377,United Kingdom
1801,17381,United Kingdom
1802,17388,United Kingdom
1803,17389,United Kingdom
1804,17392,United Kingdom
1805,17396,United Kingdom
1806,17398,United Kingdom
1807,17400,United Kingdom
1808,17402,United Kingdom
1809,17404,Sweden
1810,17406,United Kingdom
1811,17411,United Kingdom
1812,17412,United Kingdom
1813,17416,United Kingdom
1814,17418,United Kingdom
1815,17419,United Kingdom
1816,17420,United Kingdom
1817,17422,United Kingdom
1818,17426,United Kingdom
1819,17428,United Kingdom
1820,17430,United Kingdom
1821,17431,United Kingdom
1822,17442,United Kingdom
1823,17446,United Kingdom
1824,17449,United Kingdom
1825,17450,United Kingdom
1826,17454,United Kingdom
1827,17456,United Kingdom
1828,17457,United Kingdom
1829,17460,United Kingdom
1830,17462,United Kingdom
1831,17463,United Kingdom
1832,17470,United Kingdom
1833,17472,United Kingdom
1834,17486,United Kingdom
1835,17491,United Kingdom
1836,17496,United Kingdom
1837,17499,United Kingdom
1838,17504,United Kingdom
1839,17507,United Kingdom
1840,17508,Greece
1841,17511,United Kingdom
1842,17512,United Kingdom
1843,17515,United Kingdom
1844,17516,United Kingdom
1845,17517,United Kingdom
1846,17519,United Kingdom
1847,17524,United Kingdom
1848,17525,United Kingdom
1849,17526,United Kingdom
1850,17530,United Kingdom
1851,17535,United Kingdom
1852,17537,United Kingdom
1853,17540,United Kingdom
1854,17542,United Kingdom
1855,17551,United Kingdom
1856,17552,United Kingdom
1857,17555,United Kingdom
1858,17560,United Kingdom
1859,17567,United Kingdom
1860,17569,United Kingdom
1861,17571,United Kingdom
1862,17572,United Kingdom
1863,17576,United Kingdom
1864,17580,United Kingdom
1865,17581,United Kingdom
1866,17585,United Kingdom
1867,17591,United Kingdom
1868,17593,United Kingdom
1869,17594,United Kingdom
1870,17596,United Kingdom
1871,17602,United Kingdom
1872,17604,United Kingdom
1873,17609,United Kingdom
1874,17611,United Kingdom
1875,17612,United Kingdom
1876,17613,United Kingdom
1877,17616,United Kingdom
1878,17618,United Kingdom
1879,17619,United Kingdom
1880,17621,United Kingdom
1881,17625,United Kingdom
1882,17629,United Kingdom
1883,17634,United Kingdom
1884,17639,United Kingdom
1885,17643,United Kingdom
1886,17644,United Kingdom
1887,17646,United Kingdom
1888,17652,United Kingdom
1889,17654,United Kingdom
1890,17655,United Kingdom
1891,17659,United Kingdom
1892,17663,United Kingdom
1893,17667,United Kingdom
1894,17671,United Kingdom
1895,17672,United Kingdom
1896,17673,United Kingdom
1897,17674,United Kingdom
1898,17675,United Kingdom
1899,17676,United Kingdom
1900,17677,United Kingdom
1901,17678,United Kingdom
1902,17682,United Kingdom
1903,17685,United Kingdom
1904,17686,United Kingdom
1905,17690,United Kingdom
1906,17691,United Kingdom
1907,17692,United Kingdom
1908,17696,United Kingdom
1909,17698,United Kingdom
1910,17700,United Kingdom
1911,17705,United Kingdom
1912,17706,United Kingdom
1913,17707,United Kingdom
1914,17708,United Kingdom
1915,17711,United Kingdom
1916,17714,United Kingdom
1917,17716,United Kingdom
1918,17719,United Kingdom
1919,17720,United Kingdom
1920,17722,United Kingdom
1921,17725,United Kingdom
1922,17730,United Kingdom
1923,17732,United Kingdom
1924,17733,United Kingdom
1925,17735,United Kingdom
1926,17738,United Kingdom
1927,17739,United Kingdom
1928,17742,United Kingdom
1929,17744,United Kingdom
1930,17749,United Kingdom
1931,17752,United Kingdom
1932,17754,United Kingdom
1933,17757,United Kingdom
1934,17760,United Kingdom
1935,17763,United Kingdom
1936,17765,United Kingdom
1937,17769,United Kingdom
1938,17770,United Kingdom
1939,17771,United Kingdom
1940,17774,United Kingdom
1941,17775,United Kingdom
1942,17786,United Kingdom
1943,17787,United Kingdom
1944,17789,United Kingdom
1945,17790,United Kingdom
1946,17795,United Kingdom
1947,17796,United Kingdom
1948,17799,United Kingdom
1949,17800,United Kingdom
1950,17802,United Kingdom
1951,17809,United Kingdom
1952,17811,United Kingdom
1953,17812,United Kingdom
1954,17816,United Kingdom
1955,17817,United Kingdom
1956,17819,United Kingdom
1957,17827,United Kingdom
1958,17829,United Arab Emirates
1959,17830,United Kingdom
1960,17838,United Kingdom
1961,17841,United Kingdom
1962,17843,United Kingdom
1963,17848,United Kingdom
1964,17849,United Kingdom
1965,17850,United Kingdom
1966,17855,United Kingdom
1967,17856,United Kingdom
1968,17857,United Kingdom
1969,17858,United Kingdom
1970,17859,United Kingdom
1971,17860,United Kingdom
1972,17861,United Kingdom
1973,17862,United Kingdom
1974,17863,United Kingdom
1975,17864,United Kingdom
1976,17865,United Kingdom
1977,17867,United Kingdom
1978,17869,United Kingdom
1979,17870,United Kingdom
1980,17873,United Kingdom
1981,17874,United Kingdom
1982,17880,United Kingdom
1983,17881,United Kingdom
1984,17884,United Kingdom
1985,17888,United Kingdom
1986,17889,United Kingdom
1987,17890,United Kingdom
1988,17894,United Kingdom
1989,17897,United Kingdom
1990,17905,United Kingdom
1991,17908,United Kingdom
1992,17912,United Kingdom
1993,17913,United Kingdom
1994,17917,United Kingdom
1995,17920,United Kingdom
1996,17921,United Kingdom
1997,17923,United Kingdom
1998,17924,United Kingdom
1999,17925,United Kingdom
2000,17929,United Kingdom
2001,17931,United Kingdom
2002,17937,United Kingdom
2003,17940,United Kingdom
2004,17946,United Kingdom
2005,17949,United Kingdom
2006,17950,United Kingdom
2007,17951,United Kingdom
2008,17954,United Kingdom
2009,17961,United Kingdom
2010,17964,United Kingdom
2011,17965,United Kingdom
2012,17966,United Kingdom
2013,17967,United Kingdom
2014,17968,United Kingdom
2015,17969,United Kingdom
2016,17975,United Kingdom
2017,17976,United Kingdom
2018,17978,United Kingdom
2019,17979,United Kingdom
2020,17980,United Kingdom
2021,17988,United Kingdom
2022,17990,United Kingdom
2023,17994,United Kingdom
2024,17995,United Kingdom
2025,17999,United Kingdom
2026,18004,United Kingdom
2027,18008,United Kingdom
2028,18010,United Kingdom
2029,18011,United Kingdom
2030,18016,United Kingdom
2031,18017,United Kingdom
2032,18032,United Kingdom
2033,18037,United Kingdom
2034,18041,United Kingdom
2035,18043,United Kingdom
2036,18044,United Kingdom
2037,18050,United Kingdom
2038,18055,United Kingdom
2039,18056,United Kingdom
2040,18061,United Kingdom
2041,18062,United Kingdom
2042,18065,United Kingdom
2043,18068,United Kingdom
2044,18069,United Kingdom
2045,18071,United Kingdom
2046,18074,United Kingdom
2047,18075,United Kingdom
2048,18077,United Kingdom
2049,18078,United Kingdom
2050,18085,United Kingdom
2051,18086,United Kingdom
2052,18087,United Kingdom
2053,18092,United Kingdom
2054,18093,United Kingdom
2055,18094,United Kingdom
2056,18095,United Kingdom
2057,18097,United Kingdom
2058,18102,United Kingdom
2059,18106,United Kingdom
2060,18108,United Kingdom
2061,18109,United Kingdom
2062,18113,United Kingdom
2063,18114,United Kingdom
2064,18116,United Kingdom
2065,18118,United Kingdom
2066,18119,United Kingdom
2067,18125,United Kingdom
2068,18136,United Kingdom
2069,18138,United Kingdom
2070,18144,United Kingdom
2071,18145,United Kingdom
2072,18149,United Kingdom
2073,18151,United Kingdom
2074,18155,United Kingdom
2075,18156,United Kingdom
2076,18159,United Kingdom
2077,18161,United Kingdom
2078,18168,United Kingdom
2079,18171,United Kingdom
2080,18172,United Kingdom
2081,18173,United Kingdom
2082,18176,United Kingdom
2083,18177,United Kingdom
2084,18178,United Kingdom
2085,18179,United Kingdom
2086,18183,United Kingdom
2087,18188,United Kingdom
2088,18189,United Kingdom
2089,18190,United Kingdom
2090,18191,United Kingdom
2091,18196,United Kingdom
2092,18198,United Kingdom
2093,18202,United Kingdom
2094,18210,United Kingdom
2095,18211,United Kingdom
2096,18212,United Kingdom
2097,18218,United Kingdom
2098,18219,United Kingdom
2099,18223,United Kingdom
2100,18224,United Kingdom
2101,18225,United Kingdom
2102,18226,United Kingdom
2103,18229,United Kingdom
2104,18230,United Kingdom
2105,18231,United Kingdom
2106,18233,United Kingdom
2107,18239,United Kingdom
2108,18245,United Kingdom
2109,18250,United Kingdom
2110,18257,United Kingdom
2111,18259,United Kingdom
2112,18260,United Kingdom
2113,18269,United Kingdom
2114,18270,United Kingdom
2115,18273,United Kingdom
2116,18280,United Kingdom
2117,18283,United Kingdom
